Abbrev,CountryName,ElementName,Year,Evenness
Saint Lucia,Saint Lucia,Calories,2001,0.634823015
Saint Vincent and the Grenadines,St. Vincent,Calories,2001,0.695822971
Samoa,Samoa,Calories,2001,0.689039128
Sao Tome and Principe,Sao Tome,Calories,2001,0.765247161
Saudi Arabia,Saudi Arabia,Calories,2001,0.636248012
Senegal,Senegal,Calories,2001,0.665827317
Seychelles,Seychelles,Calories,2001,0.725023966
Sierra Leone,Sierra Leone,Calories,2001,0.596902364
Solomon Islands,Solomon Isl.,Calories,2001,0.698069768
South Africa,South Africa,Calories,2001,0.568321795
Spain,Spain,Calories,2001,0.697358465
Sri Lanka,Sri Lanka,Calories,2001,0.527370038
Sudan (former),Sudan,Calories,2001,0.610109514
Suriname,Suriname,Calories,2001,0.609814262
Swaziland,Swaziland,Calories,2001,0.641665316
Sweden,Sweden,Calories,2001,0.646522883
Switzerland,Switzerland,Calories,2001,0.694331723
Syrian Arab Republic,Syria,Calories,2001,0.577299654
Thailand,Thailand,Calories,2001,0.588622225
Timor-Leste,Timor-Leste,Calories,2001,0.638179439
Togo,Togo,Calories,2001,0.686608339
Trinidad and Tobago,Trin. & Tob.,Calories,2001,0.624717853
Tunisia,Tunisia,Calories,2001,0.502009695
Turkey,Turkey,Calories,2001,0.590906728
Uganda,Uganda,Calories,2001,0.739366741
United Arab Emirates,Un. Arab Em.,Calories,2001,0.6355074
United Kingdom,UK,Calories,2001,0.689434423
United Republic of Tanzania,Tanzania,Calories,2001,0.694478773
United States of America,USA,Calories,2001,0.686969802
Uruguay,Uruguay,Calories,2001,0.651997235
USSR,USSR,Calories,2001,0.542856442
Vanuatu,Vanuatu,Calories,2001,0.667108038
Venezuela (Bolivarian Republic of),Venezuela,Calories,2001,0.677699024
Viet Nam,Vietnam,Calories,2001,0.418252076
Yemen,Yemen,Calories,2001,0.554108376
Yugoslav SFR,Yugoslavia,Calories,2001,0.66879941
Zambia,Zambia,Calories,2001,0.496025247
Zimbabwe,Zimbabwe,Calories,2001,0.554978359
Albania,Albania,Calories,2002,0.544739342
Algeria,Algeria,Calories,2002,0.548209846
Angola,Angola,Calories,2002,0.669642685
Antigua and Barbuda,Ant. & Barb.,Calories,2002,0.671358634
Argentina,Argentina,Calories,2002,0.598545337
Australia,Australia,Calories,2002,0.708059005
Austria,Austria,Calories,2002,0.725756939
Bahamas,Bahamas,Calories,2002,0.724654745
Bangladesh,Bangladesh,Calories,2002,0.331434521
Barbados,Barbados,Calories,2002,0.660159326
Belgium-Luxembourg,Belg-Lux,Calories,2002,0.683767722
Belize,Belize,Calories,2002,0.716894249
Benin,Benin,Calories,2002,0.696628232
Bermuda,Bermuda,Calories,2002,0.782505087
Bolivia (Plurinational State of),Bolivia,Calories,2002,0.685616425
Botswana,Botswana,Calories,2002,0.736459204
Brazil,Brazil,Calories,2002,0.678885831
Brunei Darussalam,Brunei Dar.,Calories,2002,0.641405392
Bulgaria,Bulgaria,Calories,2002,0.575318088
Burkina Faso,Burkina Faso,Calories,2002,0.647321878
Burundi,Burundi,Calories,2002,0.717157557
Cambodia,Cambodia,Calories,2002,0.329132783
Cameroon,Cameroon,Calories,2002,0.801028264
Canada,Canada,Calories,2002,0.685896027
Cape Verde,Cape Verde,Calories,2002,0.700458929
Central African Republic,C. Af. Rep,Calories,2002,0.794432973
Chad,Chad,Calories,2002,0.780443872
Chile,Chile,Calories,2002,0.608091917
China,China,Calories,2002,0.58327052
Colombia,Colombia,Calories,2002,0.691252932
Comoros,Comoros,Calories,2002,0.604759143
Congo,Congo,Calories,2002,0.637041574
Costa Rica,Costa Rica,Calories,2002,0.674163824
C“te d'Ivoire,Ivory Coast,Calories,2002,0.666600749
Cuba,Cuba,Calories,2002,0.667405965
Cyprus,Cyprus,Calories,2002,0.716835997
Czechoslovakia,Czech.,Calories,2002,0.629149331
Democratic People's Republic of Korea,North Korea,Calories,2002,0.684293676
Denmark,Denmark,Calories,2002,0.704414003
Djibouti,Djibouti,Calories,2002,0.555104786
Dominica,Dominica,Calories,2002,0.756269583
Dominican Republic,Dom. Rep.,Calories,2002,0.71301555
Ecuador,Ecuador,Calories,2002,0.653812366
Egypt,Egypt,Calories,2002,0.591741464
El Salvador,El Salvador,Calories,2002,0.639053278
Ethiopia PDR,Ethiopia,Calories,2002,0.658293099
Fiji,Fiji,Calories,2002,0.62442343
Finland,Finland,Calories,2002,0.676859311
France,France,Calories,2002,0.68658776
French Polynesia,Frch. Polyn.,Calories,2002,0.711851423
Gabon,Gabon,Calories,2002,0.731043754
Gambia,Gambia,Calories,2002,0.732562317
Germany,Germany,Calories,2002,0.72668398
Ghana,Ghana,Calories,2002,0.688719052
Greece,Greece,Calories,2002,0.685637728
Grenada,Grenada,Calories,2002,0.721041468
Guatemala,Guatemala,Calories,2002,0.563706099
Guinea,Guinea,Calories,2002,0.651610815
Guinea-Bissau,Guinea-Biss.,Calories,2002,0.645960675
Guyana,Guyana,Calories,2002,0.617868305
Haiti,Haiti,Calories,2002,0.735793498
Honduras,Honduras,Calories,2002,0.595506927
Hungary,Hungary,Calories,2002,0.674845309
Iceland,Iceland,Calories,2002,0.659272729
India,India,Calories,2002,0.604128338
Indonesia,Indonesia,Calories,2002,0.554324427
Iran (Islamic Republic of),Iran,Calories,2002,0.551494202
Ireland,Ireland,Calories,2002,0.695660069
Israel,Israel,Calories,2002,0.697746847
Italy,Italy,Calories,2002,0.64717264
Jamaica,Jamaica,Calories,2002,0.678377169
Japan,Japan,Calories,2002,0.664284241
Jordan,Jordan,Calories,2002,0.59159026
Kenya,Kenya,Calories,2002,0.626850194
Kiribati,Kiribati,Calories,2002,0.648896481
Kuwait,Kuwait,Calories,2002,0.612082024
Lao People's Democratic Republic,Laos,Calories,2002,0.398706365
Lebanon,Lebanon,Calories,2002,0.678088784
Lesotho,Lesotho,Calories,2002,0.510180753
Liberia,Liberia,Calories,2002,0.646129304
Libya,Libya,Calories,2002,0.618185395
Madagascar,Madagascar,Calories,2002,0.48075319
Malawi,Malawi,Calories,2002,0.546714071
Malaysia,Malaysia,Calories,2002,0.622779615
Maldives,Maldives,Calories,2002,0.594666146
Mali,Mali,Calories,2002,0.677514539
Malta,Malta,Calories,2002,0.605930865
Mauritania,Mauritania,Calories,2002,0.544278603
Mauritius,Mauritius,Calories,2002,0.600866995
Mexico,Mexico,Calories,2002,0.578747565
Mongolia,Mongolia,Calories,2002,0.438377764
Morocco,Morocco,Calories,2002,0.544781534
Mozambique,Mozambique,Calories,2002,0.594502687
Myanmar,Myanmar,Calories,2002,0.484107085
Namibia,Namibia,Calories,2002,0.621938525
Nepal,Nepal,Calories,2002,0.632207309
Netherlands,Netherlands,Calories,2002,0.721630202
New Caledonia,New Caledon.,Calories,2002,0.692865194
New Zealand,New Zealand,Calories,2002,0.691047038
Nicaragua,Nicaragua,Calories,2002,0.617290695
Niger,Niger,Calories,2002,0.619304086
Nigeria,Nigeria,Calories,2002,0.801994183
Norway,Norway,Calories,2002,0.65135145
Pakistan,Pakistan,Calories,2002,0.554971372
Panama,Panama,Calories,2002,0.643867881
Paraguay,Paraguay,Calories,2002,0.727494978
Peru,Peru,Calories,2002,0.714623144
Philippines,Philippines,Calories,2002,0.52705657
Poland,Poland,Calories,2002,0.606723506
Portugal,Portugal,Calories,2002,0.743390208
Republic of Korea,South Korea,Calories,2002,0.646486527
Romania,Romania,Calories,2002,0.600927234
Rwanda,Rwanda,Calories,2002,0.751588749
Saint Kitts and Nevis,St. Kitts,Calories,2002,0.686096055
Saint Lucia,Saint Lucia,Calories,2002,0.645396519
Saint Vincent and the Grenadines,St. Vincent,Calories,2002,0.699028101
Samoa,Samoa,Calories,2002,0.704491506
Sao Tome and Principe,Sao Tome,Calories,2002,0.762988754
Saudi Arabia,Saudi Arabia,Calories,2002,0.625214635
Senegal,Senegal,Calories,2002,0.636144483
Seychelles,Seychelles,Calories,2002,0.711302167
Sierra Leone,Sierra Leone,Calories,2002,0.602382574
Solomon Islands,Solomon Isl.,Calories,2002,0.669816003
South Africa,South Africa,Calories,2002,0.572712018
Spain,Spain,Calories,2002,0.708711748
Sri Lanka,Sri Lanka,Calories,2002,0.525734329
Sudan (former),Sudan,Calories,2002,0.631682126
Suriname,Suriname,Calories,2002,0.612042051
Swaziland,Swaziland,Calories,2002,0.636772749
Sweden,Sweden,Calories,2002,0.659958637
Switzerland,Switzerland,Calories,2002,0.690180682
Syrian Arab Republic,Syria,Calories,2002,0.576209467
Thailand,Thailand,Calories,2002,0.599384694
Timor-Leste,Timor-Leste,Calories,2002,0.648195573
Togo,Togo,Calories,2002,0.699966381
Trinidad and Tobago,Trin. & Tob.,Calories,2002,0.63797659
Tunisia,Tunisia,Calories,2002,0.507412803
Turkey,Turkey,Calories,2002,0.614098835
Uganda,Uganda,Calories,2002,0.74828092
United Arab Emirates,Un. Arab Em.,Calories,2002,0.634925986
United Kingdom,UK,Calories,2002,0.666830487
United Republic of Tanzania,Tanzania,Calories,2002,0.702862833
United States of America,USA,Calories,2002,0.692595962
Uruguay,Uruguay,Calories,2002,0.619413308
USSR,USSR,Calories,2002,0.545228806
Vanuatu,Vanuatu,Calories,2002,0.676760513
Venezuela (Bolivarian Republic of),Venezuela,Calories,2002,0.669611023
Viet Nam,Vietnam,Calories,2002,0.423348152
Yemen,Yemen,Calories,2002,0.554660756
Yugoslav SFR,Yugoslavia,Calories,2002,0.66599455
Zambia,Zambia,Calories,2002,0.504863618
Zimbabwe,Zimbabwe,Calories,2002,0.557794013
Albania,Albania,Calories,2003,0.563837128
Algeria,Algeria,Calories,2003,0.522122238
Angola,Angola,Calories,2003,0.723301096
Antigua and Barbuda,Ant. & Barb.,Calories,2003,0.659950634
Argentina,Argentina,Calories,2003,0.578400711
Australia,Australia,Calories,2003,0.715496955
Austria,Austria,Calories,2003,0.728689571
Bahamas,Bahamas,Calories,2003,0.702408069
Bangladesh,Bangladesh,Calories,2003,0.338287512
Barbados,Barbados,Calories,2003,0.671099663
Belgium-Luxembourg,Belg-Lux,Calories,2003,0.681622282
Belize,Belize,Calories,2003,0.716475214
Benin,Benin,Calories,2003,0.675675046
Bermuda,Bermuda,Calories,2003,0.776646223
Bolivia (Plurinational State of),Bolivia,Calories,2003,0.671310733
Botswana,Botswana,Calories,2003,0.719870352
Brazil,Brazil,Calories,2003,0.677191203
Brunei Darussalam,Brunei Dar.,Calories,2003,0.653235979
Bulgaria,Bulgaria,Calories,2003,0.592267902
Burkina Faso,Burkina Faso,Calories,2003,0.616256668
Burundi,Burundi,Calories,2003,0.730303508
Cambodia,Cambodia,Calories,2003,0.379490964
Cameroon,Cameroon,Calories,2003,0.799423568
Canada,Canada,Calories,2003,0.682055572
Cape Verde,Cape Verde,Calories,2003,0.699910629
Central African Republic,C. Af. Rep,Calories,2003,0.790963618
Chad,Chad,Calories,2003,0.773620289
Chile,Chile,Calories,2003,0.606564379
China,China,Calories,2003,0.588670699
Colombia,Colombia,Calories,2003,0.692245543
Comoros,Comoros,Calories,2003,0.637419688
Congo,Congo,Calories,2003,0.630569297
Costa Rica,Costa Rica,Calories,2003,0.661805992
C“te d'Ivoire,Ivory Coast,Calories,2003,0.659507011
Cuba,Cuba,Calories,2003,0.706764745
Cyprus,Cyprus,Calories,2003,0.720682635
Czechoslovakia,Czech.,Calories,2003,0.65707833
Democratic People's Republic of Korea,North Korea,Calories,2003,0.668712054
Denmark,Denmark,Calories,2003,0.705694816
Djibouti,Djibouti,Calories,2003,0.546410949
Dominica,Dominica,Calories,2003,0.758153947
Dominican Republic,Dom. Rep.,Calories,2003,0.718527797
Ecuador,Ecuador,Calories,2003,0.65321856
Egypt,Egypt,Calories,2003,0.602268344
El Salvador,El Salvador,Calories,2003,0.641282168
Ethiopia PDR,Ethiopia,Calories,2003,0.670967601
Fiji,Fiji,Calories,2003,0.621314602
Finland,Finland,Calories,2003,0.680789727
France,France,Calories,2003,0.682184434
French Polynesia,Frch. Polyn.,Calories,2003,0.709354341
Gabon,Gabon,Calories,2003,0.727378083
Gambia,Gambia,Calories,2003,0.746350075
Germany,Germany,Calories,2003,0.722438784
Ghana,Ghana,Calories,2003,0.699801314
Greece,Greece,Calories,2003,0.670517712
Grenada,Grenada,Calories,2003,0.732624856
Guatemala,Guatemala,Calories,2003,0.571577958
Guinea,Guinea,Calories,2003,0.66559335
Guinea-Bissau,Guinea-Biss.,Calories,2003,0.628635326
Guyana,Guyana,Calories,2003,0.593180262
Haiti,Haiti,Calories,2003,0.732501676
Honduras,Honduras,Calories,2003,0.594723366
Hungary,Hungary,Calories,2003,0.659141399
Iceland,Iceland,Calories,2003,0.666896243
India,India,Calories,2003,0.621428054
Indonesia,Indonesia,Calories,2003,0.555869442
Iran (Islamic Republic of),Iran,Calories,2003,0.577999979
Ireland,Ireland,Calories,2003,0.695537758
Israel,Israel,Calories,2003,0.698834453
Italy,Italy,Calories,2003,0.648894512
Jamaica,Jamaica,Calories,2003,0.682431392
Japan,Japan,Calories,2003,0.664305786
Jordan,Jordan,Calories,2003,0.563488552
Kenya,Kenya,Calories,2003,0.614412438
Kiribati,Kiribati,Calories,2003,0.6472549
Kuwait,Kuwait,Calories,2003,0.634681026
Lao People's Democratic Republic,Laos,Calories,2003,0.404697842
Lebanon,Lebanon,Calories,2003,0.678527088
Lesotho,Lesotho,Calories,2003,0.504034682
Liberia,Liberia,Calories,2003,0.646550457
Libya,Libya,Calories,2003,0.610821021
Madagascar,Madagascar,Calories,2003,0.494235102
Malawi,Malawi,Calories,2003,0.551032437
Malaysia,Malaysia,Calories,2003,0.615973926
Maldives,Maldives,Calories,2003,0.598344825
Mali,Mali,Calories,2003,0.675628575
Malta,Malta,Calories,2003,0.604073445
Mauritania,Mauritania,Calories,2003,0.577309927
Mauritius,Mauritius,Calories,2003,0.590578435
Mexico,Mexico,Calories,2003,0.586314425
Mongolia,Mongolia,Calories,2003,0.446286062
Morocco,Morocco,Calories,2003,0.534353302
Mozambique,Mozambique,Calories,2003,0.614838204
Myanmar,Myanmar,Calories,2003,0.492910025
Namibia,Namibia,Calories,2003,0.641763472
Nepal,Nepal,Calories,2003,0.611959447
Netherlands,Netherlands,Calories,2003,0.687008079
New Caledonia,New Caledon.,Calories,2003,0.681912226
New Zealand,New Zealand,Calories,2003,0.66774521
Nicaragua,Nicaragua,Calories,2003,0.607457241
Niger,Niger,Calories,2003,0.599506361
Nigeria,Nigeria,Calories,2003,0.808031586
Norway,Norway,Calories,2003,0.647767831
Pakistan,Pakistan,Calories,2003,0.552212022
Panama,Panama,Calories,2003,0.64622458
Paraguay,Paraguay,Calories,2003,0.7152887
Peru,Peru,Calories,2003,0.721806751
Philippines,Philippines,Calories,2003,0.52396042
Poland,Poland,Calories,2003,0.601925348
Portugal,Portugal,Calories,2003,0.740875579
Republic of Korea,South Korea,Calories,2003,0.660431617
Romania,Romania,Calories,2003,0.618434506
Rwanda,Rwanda,Calories,2003,0.758995853
Saint Kitts and Nevis,St. Kitts,Calories,2003,0.69250395
Saint Lucia,Saint Lucia,Calories,2003,0.65510119
Saint Vincent and the Grenadines,St. Vincent,Calories,2003,0.702631528
Samoa,Samoa,Calories,2003,0.663258659
Sao Tome and Principe,Sao Tome,Calories,2003,0.779572353
Saudi Arabia,Saudi Arabia,Calories,2003,0.634207657
Senegal,Senegal,Calories,2003,0.645911896
Seychelles,Seychelles,Calories,2003,0.712447612
Sierra Leone,Sierra Leone,Calories,2003,0.607710778
Solomon Islands,Solomon Isl.,Calories,2003,0.704765358
South Africa,South Africa,Calories,2003,0.57843567
Spain,Spain,Calories,2003,0.700221738
Sri Lanka,Sri Lanka,Calories,2003,0.525455772
Sudan (former),Sudan,Calories,2003,0.622096595
Suriname,Suriname,Calories,2003,0.612620241
Swaziland,Swaziland,Calories,2003,0.625094307
Sweden,Sweden,Calories,2003,0.659446841
Switzerland,Switzerland,Calories,2003,0.688459162
Syrian Arab Republic,Syria,Calories,2003,0.574427443
Thailand,Thailand,Calories,2003,0.585637518
Timor-Leste,Timor-Leste,Calories,2003,0.62974241
Togo,Togo,Calories,2003,0.685212803
Trinidad and Tobago,Trin. & Tob.,Calories,2003,0.635927859
Tunisia,Tunisia,Calories,2003,0.516352756
Turkey,Turkey,Calories,2003,0.613653344
Uganda,Uganda,Calories,2003,0.751698367
United Arab Emirates,Un. Arab Em.,Calories,2003,0.655482967
United Kingdom,UK,Calories,2003,0.671985307
United Republic of Tanzania,Tanzania,Calories,2003,0.698936906
United States of America,USA,Calories,2003,0.688772185
Uruguay,Uruguay,Calories,2003,0.63469783
USSR,USSR,Calories,2003,0.553799691
Vanuatu,Vanuatu,Calories,2003,0.685619535
Venezuela (Bolivarian Republic of),Venezuela,Calories,2003,0.66394889
Viet Nam,Vietnam,Calories,2003,0.428810569
Yemen,Yemen,Calories,2003,0.572024252
Yugoslav SFR,Yugoslavia,Calories,2003,0.674239822
Zambia,Zambia,Calories,2003,0.518619912
Zimbabwe,Zimbabwe,Calories,2003,0.557358149
Albania,Albania,Calories,2004,0.566141522
Algeria,Algeria,Calories,2004,0.550828352
Angola,Angola,Calories,2004,0.719464754
Antigua and Barbuda,Ant. & Barb.,Calories,2004,0.649585061
Argentina,Argentina,Calories,2004,0.591417245
Australia,Australia,Calories,2004,0.708938354
Austria,Austria,Calories,2004,0.728184556
Bahamas,Bahamas,Calories,2004,0.710330831
Bangladesh,Bangladesh,Calories,2004,0.357014846
Barbados,Barbados,Calories,2004,0.646466795
Belgium-Luxembourg,Belg-Lux,Calories,2004,0.692206734
Belize,Belize,Calories,2004,0.686684183
Benin,Benin,Calories,2004,0.657369815
Bermuda,Bermuda,Calories,2004,0.757376663
Bolivia (Plurinational State of),Bolivia,Calories,2004,0.684691951
Botswana,Botswana,Calories,2004,0.721183627
Brazil,Brazil,Calories,2004,0.675521451
Brunei Darussalam,Brunei Dar.,Calories,2004,0.649676391
Bulgaria,Bulgaria,Calories,2004,0.592144733
Burkina Faso,Burkina Faso,Calories,2004,0.625095315
Burundi,Burundi,Calories,2004,0.723044306
Cambodia,Cambodia,Calories,2004,0.399324461
Cameroon,Cameroon,Calories,2004,0.802811057
Canada,Canada,Calories,2004,0.68882412
Cape Verde,Cape Verde,Calories,2004,0.697133067
Central African Republic,C. Af. Rep,Calories,2004,0.786688952
Chad,Chad,Calories,2004,0.775974652
Chile,Chile,Calories,2004,0.610871608
China,China,Calories,2004,0.593438896
Colombia,Colombia,Calories,2004,0.682762782
Comoros,Comoros,Calories,2004,0.653698818
Congo,Congo,Calories,2004,0.620955106
Costa Rica,Costa Rica,Calories,2004,0.665223494
C“te d'Ivoire,Ivory Coast,Calories,2004,0.647547949
Cuba,Cuba,Calories,2004,0.71172868
Cyprus,Cyprus,Calories,2004,0.713343345
Czechoslovakia,Czech.,Calories,2004,0.654347273
Democratic People's Republic of Korea,North Korea,Calories,2004,0.676506793
Denmark,Denmark,Calories,2004,0.707731263
Djibouti,Djibouti,Calories,2004,0.54825646
Dominica,Dominica,Calories,2004,0.752113407
Dominican Republic,Dom. Rep.,Calories,2004,0.699081496
Ecuador,Ecuador,Calories,2004,0.684140884
Egypt,Egypt,Calories,2004,0.602267464
El Salvador,El Salvador,Calories,2004,0.624867057
Ethiopia PDR,Ethiopia,Calories,2004,0.684029608
Fiji,Fiji,Calories,2004,0.615453566
Finland,Finland,Calories,2004,0.672070017
France,France,Calories,2004,0.675424905
French Polynesia,Frch. Polyn.,Calories,2004,0.710679432
Gabon,Gabon,Calories,2004,0.704789389
Gambia,Gambia,Calories,2004,0.718533153
Germany,Germany,Calories,2004,0.730284313
Ghana,Ghana,Calories,2004,0.704165532
Greece,Greece,Calories,2004,0.670739804
Grenada,Grenada,Calories,2004,0.726814769
Guatemala,Guatemala,Calories,2004,0.58493824
Guinea,Guinea,Calories,2004,0.655165762
Guinea-Bissau,Guinea-Biss.,Calories,2004,0.676848146
Guyana,Guyana,Calories,2004,0.578686238
Haiti,Haiti,Calories,2004,0.756955072
Honduras,Honduras,Calories,2004,0.60524822
Hungary,Hungary,Calories,2004,0.678760377
Iceland,Iceland,Calories,2004,0.668478605
India,India,Calories,2004,0.615788961
Indonesia,Indonesia,Calories,2004,0.553350722
Iran (Islamic Republic of),Iran,Calories,2004,0.576569608
Ireland,Ireland,Calories,2004,0.693831834
Israel,Israel,Calories,2004,0.705348595
