CountryName,Measurement,Year,Similarity
Sudan (former),Calories,1982,0.417978956
Suriname,Calories,1982,0.7308483
Swaziland,Calories,1982,0.543230223
Sweden,Calories,1982,0.651741341
Switzerland,Calories,1982,0.670791831
Syrian Arab Republic,Calories,1982,0.60103302
Thailand,Calories,1982,0.431660327
Timor-Leste,Calories,1982,0.470871658
Togo,Calories,1982,0.436212785
Trinidad and Tobago,Calories,1982,0.766730863
Tunisia,Calories,1982,0.542671249
Turkey,Calories,1982,0.572698658
Uganda,Calories,1982,0.281561587
United Arab Emirates,Calories,1982,0.738568497
United Kingdom,Calories,1982,0.671545034
United Republic of Tanzania,Calories,1982,0.409150398
United States of America,Calories,1982,0.661119485
Uruguay,Calories,1982,0.712335244
USSR,Calories,1982,0.608073564
Vanuatu,Calories,1982,0.430951643
Venezuela (Bolivarian Republic of),Calories,1982,0.694168401
Viet Nam,Calories,1982,0.379741949
Yemen,Calories,1982,0.615630407
Yugoslav SFR,Calories,1982,0.616194102
Zambia,Calories,1982,0.423756952
Zimbabwe,Calories,1982,0.453909621
Albania,Calories,1983,0.576176178
Algeria,Calories,1983,0.570132885
Angola,Calories,1983,0.468753948
Antigua and Barbuda,Calories,1983,0.65053878
Argentina,Calories,1983,0.648586272
Australia,Calories,1983,0.697956172
Austria,Calories,1983,0.637392687
Bahamas,Calories,1983,0.688297944
Bangladesh,Calories,1983,0.445124693
Barbados,Calories,1983,0.721818691
Belgium-Luxembourg,Calories,1983,0.698679207
Belize,Calories,1983,0.729787776
Benin,Calories,1983,0.387613805
Bermuda,Calories,1983,0.583073362
Bolivia (Plurinational State of),Calories,1983,0.753039677
Botswana,Calories,1983,0.473752241
Brazil,Calories,1983,0.707313287
Brunei Darussalam,Calories,1983,0.724063022
Bulgaria,Calories,1983,0.587500188
Burkina Faso,Calories,1983,0.31872673
Burundi,Calories,1983,0.298140984
Cambodia,Calories,1983,0.339979228
Cameroon,Calories,1983,0.438438306
Canada,Calories,1983,0.677863175
Cape Verde,Calories,1983,0.559399536
Central African Republic,Calories,1983,0.302268939
Chad,Calories,1983,0.313714241
Chile,Calories,1983,0.670855503
China,Calories,1983,0.607056357
Colombia,Calories,1983,0.668784333
Comoros,Calories,1983,0.416181723
Congo,Calories,1983,0.43610584
Costa Rica,Calories,1983,0.678260306
C“te d'Ivoire,Calories,1983,0.476436907
Cuba,Calories,1983,0.698855275
Cyprus,Calories,1983,0.619452623
Czechoslovakia,Calories,1983,0.623318109
Democratic People's Republic of Korea,Calories,1983,0.546709614
Denmark,Calories,1983,0.634676673
Djibouti,Calories,1983,0.664504605
Dominica,Calories,1983,0.670114932
Dominican Republic,Calories,1983,0.654558698
Ecuador,Calories,1983,0.696469303
Egypt,Calories,1983,0.668921689
El Salvador,Calories,1983,0.564834355
Ethiopia PDR,Calories,1983,0.394040874
Fiji,Calories,1983,0.681242742
Finland,Calories,1983,0.617605353
France,Calories,1983,0.699041013
French Polynesia,Calories,1983,0.732271578
Gabon,Calories,1983,0.560836629
Gambia,Calories,1983,0.496892147
Germany,Calories,1983,0.643058962
Ghana,Calories,1983,0.358763544
Greece,Calories,1983,0.58121478
Grenada,Calories,1983,0.675312432
Guatemala,Calories,1983,0.492705597
Guinea,Calories,1983,0.430068797
Guinea-Bissau,Calories,1983,0.388733339
Guyana,Calories,1983,0.471850169
Haiti,Calories,1983,0.622553059
Honduras,Calories,1983,0.511970916
Hungary,Calories,1983,0.630166309
Iceland,Calories,1983,0.640097317
India,Calories,1983,0.677067303
Indonesia,Calories,1983,0.45981803
Iran (Islamic Republic of),Calories,1983,0.624432316
Ireland,Calories,1983,0.684733724
Israel,Calories,1983,0.659883522
Italy,Calories,1983,0.632695594
Jamaica,Calories,1983,0.740368684
Japan,Calories,1983,0.671189211
Jordan,Calories,1983,0.663913214
Kenya,Calories,1983,0.486624133
Kiribati,Calories,1983,0.529355196
Kuwait,Calories,1983,0.73990762
Lao People's Democratic Republic,Calories,1983,0.355425521
Lebanon,Calories,1983,0.658153681
Lesotho,Calories,1983,0.583897949
Liberia,Calories,1983,0.413207394
Libya,Calories,1983,0.623975025
Madagascar,Calories,1983,0.418722416
Malawi,Calories,1983,0.333252113
Malaysia,Calories,1983,0.598863761
Maldives,Calories,1983,0.561972535
Mali,Calories,1983,0.352296763
Malta,Calories,1983,0.652337478
Mauritania,Calories,1983,0.677310563
Mauritius,Calories,1983,0.700476436
Mexico,Calories,1983,0.601980053
Mongolia,Calories,1983,0.581422215
Morocco,Calories,1983,0.593430023
Mozambique,Calories,1983,0.390673847
Myanmar,Calories,1983,0.389470634
Namibia,Calories,1983,0.478818501
Nepal,Calories,1983,0.554130571
Netherlands,Calories,1983,0.661421034
New Caledonia,Calories,1983,0.684401202
New Zealand,Calories,1983,0.682479335
Nicaragua,Calories,1983,0.599704285
Niger,Calories,1983,0.287845556
Nigeria,Calories,1983,0.440886845
Norway,Calories,1983,0.652426396
Pakistan,Calories,1983,0.706198393
Panama,Calories,1983,0.679901503
Paraguay,Calories,1983,0.633269991
Peru,Calories,1983,0.770102505
Philippines,Calories,1983,0.57531992
Poland,Calories,1983,0.579822801
Portugal,Calories,1983,0.66888958
Republic of Korea,Calories,1983,0.537418779
Romania,Calories,1983,0.660416263
Rwanda,Calories,1983,0.279322413
Saint Kitts and Nevis,Calories,1983,0.672920378
Saint Lucia,Calories,1983,0.650178556
Saint Vincent and the Grenadines,Calories,1983,0.703238739
Samoa,Calories,1983,0.477990621
Sao Tome and Principe,Calories,1983,0.571461216
Saudi Arabia,Calories,1983,0.712156081
Senegal,Calories,1983,0.510290309
Seychelles,Calories,1983,0.670017753
Sierra Leone,Calories,1983,0.40612848
Solomon Islands,Calories,1983,0.402985252
South Africa,Calories,1983,0.635942476
Spain,Calories,1983,0.627542079
Sri Lanka,Calories,1983,0.533442514
Sudan (former),Calories,1983,0.423981983
Suriname,Calories,1983,0.744133085
Swaziland,Calories,1983,0.543340283
Sweden,Calories,1983,0.646821671
Switzerland,Calories,1983,0.673525805
Syrian Arab Republic,Calories,1983,0.612207546
Thailand,Calories,1983,0.432910093
Timor-Leste,Calories,1983,0.465540397
Togo,Calories,1983,0.444372699
Trinidad and Tobago,Calories,1983,0.778379803
Tunisia,Calories,1983,0.538064388
Turkey,Calories,1983,0.569557839
Uganda,Calories,1983,0.278494189
United Arab Emirates,Calories,1983,0.717606903
United Kingdom,Calories,1983,0.675766115
United Republic of Tanzania,Calories,1983,0.393223056
United States of America,Calories,1983,0.655206843
Uruguay,Calories,1983,0.718246256
USSR,Calories,1983,0.611770697
Vanuatu,Calories,1983,0.444642624
Venezuela (Bolivarian Republic of),Calories,1983,0.701241187
Viet Nam,Calories,1983,0.371773011
Yemen,Calories,1983,0.602860245
Yugoslav SFR,Calories,1983,0.619577174
Zambia,Calories,1983,0.414979065
Zimbabwe,Calories,1983,0.480938842
Albania,Calories,1984,0.574800443
Algeria,Calories,1984,0.573547977
Angola,Calories,1984,0.47474262
Antigua and Barbuda,Calories,1984,0.664303594
Argentina,Calories,1984,0.660650695
Australia,Calories,1984,0.686316084
Austria,Calories,1984,0.642146664
Bahamas,Calories,1984,0.689531017
Bangladesh,Calories,1984,0.447119335
Barbados,Calories,1984,0.744950036
Belgium-Luxembourg,Calories,1984,0.689622603
Belize,Calories,1984,0.714170004
Benin,Calories,1984,0.376535619
Bermuda,Calories,1984,0.586678216
Bolivia (Plurinational State of),Calories,1984,0.750066238
Botswana,Calories,1984,0.504999333
Brazil,Calories,1984,0.710065958
Brunei Darussalam,Calories,1984,0.723934751
Bulgaria,Calories,1984,0.5939891
Burkina Faso,Calories,1984,0.332060448
Burundi,Calories,1984,0.308319376
Cambodia,Calories,1984,0.322680029
Cameroon,Calories,1984,0.445809983
Canada,Calories,1984,0.671755799
Cape Verde,Calories,1984,0.56781584
Central African Republic,Calories,1984,0.303825918
Chad,Calories,1984,0.328974522
Chile,Calories,1984,0.671997564
China,Calories,1984,0.616717422
Colombia,Calories,1984,0.68012953
Comoros,Calories,1984,0.403192428
Congo,Calories,1984,0.447459891
Costa Rica,Calories,1984,0.68805857
C“te d'Ivoire,Calories,1984,0.463589803
Cuba,Calories,1984,0.676748191
Cyprus,Calories,1984,0.639693788
Czechoslovakia,Calories,1984,0.614198563
Democratic People's Republic of Korea,Calories,1984,0.53105277
Denmark,Calories,1984,0.63646491
Djibouti,Calories,1984,0.674832314
Dominica,Calories,1984,0.691230854
Dominican Republic,Calories,1984,0.665810603
Ecuador,Calories,1984,0.704681506
Egypt,Calories,1984,0.680053939
El Salvador,Calories,1984,0.565235581
Ethiopia PDR,Calories,1984,0.394391057
Fiji,Calories,1984,0.682386053
Finland,Calories,1984,0.600342672
France,Calories,1984,0.695278419
French Polynesia,Calories,1984,0.734508234
Gabon,Calories,1984,0.556217744
Gambia,Calories,1984,0.522860938
Germany,Calories,1984,0.647885828
Ghana,Calories,1984,0.347498867
Greece,Calories,1984,0.572270752
Grenada,Calories,1984,0.658043413
Guatemala,Calories,1984,0.521379539
Guinea,Calories,1984,0.464488918
Guinea-Bissau,Calories,1984,0.398877606
Guyana,Calories,1984,0.460397993
Haiti,Calories,1984,0.603622072
Honduras,Calories,1984,0.514397249
Hungary,Calories,1984,0.62508085
Iceland,Calories,1984,0.641236137
India,Calories,1984,0.696678368
Indonesia,Calories,1984,0.456710347
Iran (Islamic Republic of),Calories,1984,0.648944223
Ireland,Calories,1984,0.674139014
Israel,Calories,1984,0.660848635
Italy,Calories,1984,0.621284957
Jamaica,Calories,1984,0.732672402
Japan,Calories,1984,0.669028064
Jordan,Calories,1984,0.675477703
Kenya,Calories,1984,0.477376916
Kiribati,Calories,1984,0.52089425
Kuwait,Calories,1984,0.752518412
Lao People's Democratic Republic,Calories,1984,0.352769114
Lebanon,Calories,1984,0.659613431
Lesotho,Calories,1984,0.556521165
Liberia,Calories,1984,0.38245405
Libya,Calories,1984,0.623520869
Madagascar,Calories,1984,0.413148329
Malawi,Calories,1984,0.346748852
Malaysia,Calories,1984,0.596936567
Maldives,Calories,1984,0.557403871
Mali,Calories,1984,0.377238907
Malta,Calories,1984,0.660919249
Mauritania,Calories,1984,0.677079731
Mauritius,Calories,1984,0.695135167
Mexico,Calories,1984,0.60868689
Mongolia,Calories,1984,0.573195593
Morocco,Calories,1984,0.581878377
Mozambique,Calories,1984,0.393629204
Myanmar,Calories,1984,0.396921216
Namibia,Calories,1984,0.484367449
Nepal,Calories,1984,0.542104841
Netherlands,Calories,1984,0.666224181
New Caledonia,Calories,1984,0.657335819
New Zealand,Calories,1984,0.677394605
Nicaragua,Calories,1984,0.600153744
Niger,Calories,1984,0.295721554
Nigeria,Calories,1984,0.414631502
Norway,Calories,1984,0.646303244
Pakistan,Calories,1984,0.705060328
Panama,Calories,1984,0.683873154
Paraguay,Calories,1984,0.615449439
Peru,Calories,1984,0.749782838
Philippines,Calories,1984,0.564427491
Poland,Calories,1984,0.57496865
Portugal,Calories,1984,0.674625123
Republic of Korea,Calories,1984,0.546987376
Romania,Calories,1984,0.65846759
Rwanda,Calories,1984,0.288236092
Saint Kitts and Nevis,Calories,1984,0.694134732
Saint Lucia,Calories,1984,0.659192933
Saint Vincent and the Grenadines,Calories,1984,0.70439459
Samoa,Calories,1984,0.463593377
Sao Tome and Principe,Calories,1984,0.544900619
Saudi Arabia,Calories,1984,0.72046467
Senegal,Calories,1984,0.523601678
Seychelles,Calories,1984,0.654774429
Sierra Leone,Calories,1984,0.399468208
Solomon Islands,Calories,1984,0.433812413
South Africa,Calories,1984,0.630381718
Spain,Calories,1984,0.615995143
Sri Lanka,Calories,1984,0.559567172
Sudan (former),Calories,1984,0.43434033
Suriname,Calories,1984,0.71891389
Swaziland,Calories,1984,0.544380252
Sweden,Calories,1984,0.642853267
Switzerland,Calories,1984,0.669884447
Syrian Arab Republic,Calories,1984,0.611806494
Thailand,Calories,1984,0.457488689
Timor-Leste,Calories,1984,0.465185858
Togo,Calories,1984,0.421528414
Trinidad and Tobago,Calories,1984,0.782338908
Tunisia,Calories,1984,0.533694362
Turkey,Calories,1984,0.58778068
Uganda,Calories,1984,0.278960617
United Arab Emirates,Calories,1984,0.705127195
United Kingdom,Calories,1984,0.673113533
United Republic of Tanzania,Calories,1984,0.404215389
United States of America,Calories,1984,0.646656924
Uruguay,Calories,1984,0.71451159
USSR,Calories,1984,0.609842364
Vanuatu,Calories,1984,0.447733959
Venezuela (Bolivarian Republic of),Calories,1984,0.708057815
Viet Nam,Calories,1984,0.371087496
Yemen,Calories,1984,0.63090601
Yugoslav SFR,Calories,1984,0.621861752
Zambia,Calories,1984,0.433225798
Zimbabwe,Calories,1984,0.46473211
Albania,Calories,1985,0.597418509
Algeria,Calories,1985,0.569950017
Angola,Calories,1985,0.458660443
Antigua and Barbuda,Calories,1985,0.649059959
Argentina,Calories,1985,0.654796098
Australia,Calories,1985,0.680402328
Austria,Calories,1985,0.639482577
Bahamas,Calories,1985,0.681721114
Bangladesh,Calories,1985,0.469930377
Barbados,Calories,1985,0.748007819
Belgium-Luxembourg,Calories,1985,0.684989574
Belize,Calories,1985,0.698253554
Benin,Calories,1985,0.359103025
Bermuda,Calories,1985,0.572944152
Bolivia (Plurinational State of),Calories,1985,0.751649604
Botswana,Calories,1985,0.488669595
Brazil,Calories,1985,0.708383474
Brunei Darussalam,Calories,1985,0.715645875
Bulgaria,Calories,1985,0.582623607
Burkina Faso,Calories,1985,0.347420573
Burundi,Calories,1985,0.311076341
Cambodia,Calories,1985,0.316284266
Cameroon,Calories,1985,0.438279074
Canada,Calories,1985,0.671717404
Cape Verde,Calories,1985,0.599792782
Central African Republic,Calories,1985,0.320919227
Chad,Calories,1985,0.342341431
Chile,Calories,1985,0.672083588
China,Calories,1985,0.624135384
Colombia,Calories,1985,0.682537349
Comoros,Calories,1985,0.414989751
Congo,Calories,1985,0.440745512
Costa Rica,Calories,1985,0.663949085
C“te d'Ivoire,Calories,1985,0.471652084
Cuba,Calories,1985,0.686141491
Cyprus,Calories,1985,0.646742554
Czechoslovakia,Calories,1985,0.621210558
Democratic People's Republic of Korea,Calories,1985,0.554967846
Denmark,Calories,1985,0.641768769
Djibouti,Calories,1985,0.684397917
Dominica,Calories,1985,0.687304734
Dominican Republic,Calories,1985,0.682602571
Ecuador,Calories,1985,0.684786851
Egypt,Calories,1985,0.682770887
El Salvador,Calories,1985,0.567572426
Ethiopia PDR,Calories,1985,0.433682938
Fiji,Calories,1985,0.687735576
Finland,Calories,1985,0.607561323
France,Calories,1985,0.698449091
French Polynesia,Calories,1985,0.739036383
Gabon,Calories,1985,0.571431732
Gambia,Calories,1985,0.501745476
Germany,Calories,1985,0.644761306
Ghana,Calories,1985,0.354066469
Greece,Calories,1985,0.583553825
Grenada,Calories,1985,0.66571457
Guatemala,Calories,1985,0.500717729
Guinea,Calories,1985,0.466578338
Guinea-Bissau,Calories,1985,0.425151005
Guyana,Calories,1985,0.465450696
Haiti,Calories,1985,0.591313339
Honduras,Calories,1985,0.511866026
Hungary,Calories,1985,0.626190679
Iceland,Calories,1985,0.634341744
India,Calories,1985,0.688412502
Indonesia,Calories,1985,0.44378396
Iran (Islamic Republic of),Calories,1985,0.647806998
Ireland,Calories,1985,0.672061943
Israel,Calories,1985,0.672508065
Italy,Calories,1985,0.622493612
Jamaica,Calories,1985,0.729321989
Japan,Calories,1985,0.673607326
Jordan,Calories,1985,0.683194549
Kenya,Calories,1985,0.503758859
Kiribati,Calories,1985,0.541298751
Kuwait,Calories,1985,0.75145991
Lao People's Democratic Republic,Calories,1985,0.342594109
Lebanon,Calories,1985,0.660879443
Lesotho,Calories,1985,0.455371581
Liberia,Calories,1985,0.392845179
Libya,Calories,1985,0.626030279
Madagascar,Calories,1985,0.422373292
Malawi,Calories,1985,0.3510658
Malaysia,Calories,1985,0.603864991
Maldives,Calories,1985,0.569375161
Mali,Calories,1985,0.380043976
Malta,Calories,1985,0.661420718
Mauritania,Calories,1985,0.654552363
Mauritius,Calories,1985,0.710953348
Mexico,Calories,1985,0.60120203
Mongolia,Calories,1985,0.585903839
Morocco,Calories,1985,0.583997084
Mozambique,Calories,1985,0.366827964
Myanmar,Calories,1985,0.401881338
Namibia,Calories,1985,0.458003742
Nepal,Calories,1985,0.539101699
Netherlands,Calories,1985,0.667482456
New Caledonia,Calories,1985,0.679779105
New Zealand,Calories,1985,0.686459167
Nicaragua,Calories,1985,0.593795362
Niger,Calories,1985,0.306346668
Nigeria,Calories,1985,0.430641055
Norway,Calories,1985,0.648922164
Pakistan,Calories,1985,0.696192654
Panama,Calories,1985,0.699523538
Paraguay,Calories,1985,0.629138444
Peru,Calories,1985,0.749905745
Philippines,Calories,1985,0.560099048
Poland,Calories,1985,0.586529093
Portugal,Calories,1985,0.689335917
Republic of Korea,Calories,1985,0.563938745
Romania,Calories,1985,0.657702936
Rwanda,Calories,1985,0.287397978
Saint Kitts and Nevis,Calories,1985,0.715242597
Saint Lucia,Calories,1985,0.666470822
Saint Vincent and the Grenadines,Calories,1985,0.700407556
Samoa,Calories,1985,0.471846798
Sao Tome and Principe,Calories,1985,0.537133671
Saudi Arabia,Calories,1985,0.71102425
Senegal,Calories,1985,0.484964887
Seychelles,Calories,1985,0.654771202
Sierra Leone,Calories,1985,0.401992122
Solomon Islands,Calories,1985,0.427358725
South Africa,Calories,1985,0.634259665
Spain,Calories,1985,0.62048465
Sri Lanka,Calories,1985,0.545381266
Sudan (former),Calories,1985,0.436864997
Suriname,Calories,1985,0.717329449
Swaziland,Calories,1985,0.593849329
Sweden,Calories,1985,0.654175707
Switzerland,Calories,1985,0.676327187
Syrian Arab Republic,Calories,1985,0.611996143
Thailand,Calories,1985,0.447250557
Timor-Leste,Calories,1985,0.469222602
Togo,Calories,1985,0.403523798
Trinidad and Tobago,Calories,1985,0.775960938
Tunisia,Calories,1985,0.536423676
Turkey,Calories,1985,0.571464035
Uganda,Calories,1985,0.278303008
United Arab Emirates,Calories,1985,0.689190364
