CountryName,Abbrev,Measurement,Year,Dominance
Colombia,Colombia,Calories,1982,0.231626964
Comoros,Comoros,Calories,1982,0.407868526
Congo,Congo,Calories,1982,0.491712707
Costa Rica,Costa Rica,Calories,1982,0.309721544
Ivory Coast,C“te d'Ivoire,Calories,1982,0.207193706
Cuba,Cuba,Calories,1982,0.282368537
Cyprus,Cyprus,Calories,1982,0.32099344
Czech.,Czechoslovakia,Calories,1982,0.347788751
North Korea,Democratic People's Republic of Korea,Calories,1982,0.275224215
Denmark,Denmark,Calories,1982,0.229376258
Djibouti,Djibouti,Calories,1982,0.254004577
Dominica,Dominica,Calories,1982,0.302162162
Dom. Rep.,Dominican Republic,Calories,1982,0.250650026
Ecuador,Ecuador,Calories,1982,0.207748456
Egypt,Egypt,Calories,1982,0.402679831
El Salvador,El Salvador,Calories,1982,0.39950495
Ethiopia,Ethiopia PDR,Calories,1982,0.162129462
Fiji,Fiji,Calories,1982,0.271815446
Finland,Finland,Calories,1982,0.269186712
France,France,Calories,1982,0.319347319
Frch. Polyn.,French Polynesia,Calories,1982,0.339007782
Gabon,Gabon,Calories,1982,0.197685632
Gambia,Gambia,Calories,1982,0.389007471
Germany,Germany,Calories,1982,0.22725215
Ghana,Ghana,Calories,1982,0.266328012
Greece,Greece,Calories,1982,0.385533184
Grenada,Grenada,Calories,1982,0.223126089
Guatemala,Guatemala,Calories,1982,0.550669216
Guinea,Guinea,Calories,1982,0.319503849
Guinea-Biss.,Guinea-Bissau,Calories,1982,0.397409326
Guyana,Guyana,Calories,1982,0.514246947
Haiti,Haiti,Calories,1982,0.141921397
Honduras,Honduras,Calories,1982,0.489124373
Hungary,Hungary,Calories,1982,0.456024626
Iceland,Iceland,Calories,1982,0.308062575
India,India,Calories,1982,0.340897098
Indonesia,Indonesia,Calories,1982,0.598888374
Iran,Iran (Islamic Republic of),Calories,1982,0.534817814
Ireland,Ireland,Calories,1982,0.339118825
Israel,Israel,Calories,1982,0.380212282
Italy,Italy,Calories,1982,0.415064731
Jamaica,Jamaica,Calories,1982,0.274223895
Japan,Japan,Calories,1982,0.341721854
Jordan,Jordan,Calories,1982,0.509238396
Kenya,Kenya,Calories,1982,0.492398234
Kiribati,Kiribati,Calories,1982,0.300201207
Kuwait,Kuwait,Calories,1982,0.265938865
Laos,Lao People's Democratic Republic,Calories,1982,0.774640384
Lebanon,Lebanon,Calories,1982,0.449862006
Lesotho,Lesotho,Calories,1982,0.544439048
Liberia,Liberia,Calories,1982,0.529460239
Libya,Libya,Calories,1982,0.467893353
Madagascar,Madagascar,Calories,1982,0.576476283
Malawi,Malawi,Calories,1982,0.639208468
Malaysia,Malaysia,Calories,1982,0.43522873
Maldives,Maldives,Calories,1982,0.333333333
Mali,Mali,Calories,1982,0.311235171
Malta,Malta,Calories,1982,0.449339207
Mauritania,Mauritania,Calories,1982,0.235151515
Mauritius,Mauritius,Calories,1982,0.303030303
Mexico,Mexico,Calories,1982,0.401197605
Mongolia,Mongolia,Calories,1982,0.705270458
Morocco,Morocco,Calories,1982,0.471042471
Mozambique,Mozambique,Calories,1982,0.435912581
Myanmar,Myanmar,Calories,1982,0.748653501
Namibia,Namibia,Calories,1982,0.187859759
Nepal,Nepal,Calories,1982,0.465321564
Netherlands,Netherlands,Calories,1982,0.261491318
New Caledon.,New Caledonia,Calories,1982,0.287795993
New Zealand,New Zealand,Calories,1982,0.341396372
Nicaragua,Nicaragua,Calories,1982,0.254484305
Niger,Niger,Calories,1982,0.49314346
Nigeria,Nigeria,Calories,1982,0.154609102
Norway,Norway,Calories,1982,0.300510204
Pakistan,Pakistan,Calories,1982,0.480532787
Panama,Panama,Calories,1982,0.226293103
Paraguay,Paraguay,Calories,1982,0.183513248
Peru,Peru,Calories,1982,0.217948718
Philippines,Philippines,Calories,1982,0.484406439
Poland,Poland,Calories,1982,0.37079143
Portugal,Portugal,Calories,1982,0.266402466
South Korea,Republic of Korea,Calories,1982,0.501290085
Romania,Romania,Calories,1982,0.374567474
Rwanda,Rwanda,Calories,1982,0.238893926
St. Kitts,Saint Kitts and Nevis,Calories,1982,0.274787535
Saint Lucia,Saint Lucia,Calories,1982,0.31452514
St. Vincent,Saint Vincent and the Grenadines,Calories,1982,0.287464656
Samoa,Samoa,Calories,1982,0.287356322
Sao Tome,Sao Tome and Principe,Calories,1982,0.253116531
Saudi Arabia,Saudi Arabia,Calories,1982,0.292702813
Senegal,Senegal,Calories,1982,0.31792162
Seychelles,Seychelles,Calories,1982,0.433547696
Sierra Leone,Sierra Leone,Calories,1982,0.467781604
Solomon Isl.,Solomon Islands,Calories,1982,0.278596848
South Africa,South Africa,Calories,1982,0.402004008
Spain,Spain,Calories,1982,0.299137931
Sri Lanka,Sri Lanka,Calories,1982,0.448932219
Sudan,Sudan (former),Calories,1982,0.39051332
Suriname,Suriname,Calories,1982,0.300866905
Swaziland,Swaziland,Calories,1982,0.299392807
Sweden,Sweden,Calories,1982,0.243928194
Switzerland,Switzerland,Calories,1982,0.278742374
Syria,Syrian Arab Republic,Calories,1982,0.493217784
Thailand,Thailand,Calories,1982,0.667620137
Timor-Leste,Timor-Leste,Calories,1982,0.365506329
Togo,Togo,Calories,1982,0.178958226
Trin. & Tob.,Trinidad and Tobago,Calories,1982,0.287494628
Tunisia,Tunisia,Calories,1982,0.570701136
Turkey,Turkey,Calories,1982,0.535666218
Uganda,Uganda,Calories,1982,0.233414044
Un. Arab Em.,United Arab Emirates,Calories,1982,0.220202874
UK,United Kingdom,Calories,1982,0.286723877
Tanzania,United Republic of Tanzania,Calories,1982,0.317178503
USA,United States of America,Calories,1982,0.229982206
Uruguay,Uruguay,Calories,1982,0.399764151
USSR,USSR,Calories,1982,0.404498816
Vanuatu,Vanuatu,Calories,1982,0.312883436
Venezuela,Venezuela (Bolivarian Republic of),Calories,1982,0.191846523
Vietnam,Viet Nam,Calories,1982,0.773462783
Yemen,Yemen,Calories,1982,0.369766177
Yugoslavia,Yugoslav SFR,Calories,1982,0.498754005
Zambia,Zambia,Calories,1982,0.632251721
Zimbabwe,Zimbabwe,Calories,1982,0.56379822
Albania,Albania,Calories,1983,0.51628866
Algeria,Algeria,Calories,1983,0.575504829
Angola,Angola,Calories,1983,0.252972259
Ant. & Barb.,Antigua and Barbuda,Calories,1983,0.292272379
Argentina,Argentina,Calories,1983,0.395583293
Australia,Australia,Calories,1983,0.313161876
Austria,Austria,Calories,1983,0.220498354
Bahamas,Bahamas,Calories,1983,0.219123506
Bangladesh,Bangladesh,Calories,1983,0.73454367
Barbados,Barbados,Calories,1983,0.297802712
Belg-Lux,Belgium-Luxembourg,Calories,1983,0.308681672
Belize,Belize,Calories,1983,0.225901833
Benin,Benin,Calories,1983,0.241297935
Bermuda,Bermuda,Calories,1983,0.261777302
Bolivia,Bolivia (Plurinational State of),Calories,1983,0.303069889
Botswana,Botswana,Calories,1983,0.416254805
Brazil,Brazil,Calories,1983,0.205345212
Brunei Dar.,Brunei Darussalam,Calories,1983,0.30071599
Bulgaria,Bulgaria,Calories,1983,0.494256999
Burkina Faso,Burkina Faso,Calories,1983,0.318877551
Burundi,Burundi,Calories,1983,0.27157779
Cambodia,Cambodia,Calories,1983,0.836047165
Cameroon,Cameroon,Calories,1983,0.162884518
Canada,Canada,Calories,1983,0.272210744
Cape Verde,Cape Verde,Calories,1983,0.436507937
C. Af. Rep,Central African Republic,Calories,1983,0.397382199
Chad,Chad,Calories,1983,0.287121745
Chile,Chile,Calories,1983,0.488262911
China,China,Calories,1983,0.402971634
Colombia,Colombia,Calories,1983,0.232258065
Comoros,Comoros,Calories,1983,0.415871421
Congo,Congo,Calories,1983,0.448469388
Costa Rica,Costa Rica,Calories,1983,0.279564806
Ivory Coast,C“te d'Ivoire,Calories,1983,0.223127668
Cuba,Cuba,Calories,1983,0.284918595
Cyprus,Cyprus,Calories,1983,0.346060899
Czech.,Czechoslovakia,Calories,1983,0.345542807
North Korea,Democratic People's Republic of Korea,Calories,1983,0.305339266
Denmark,Denmark,Calories,1983,0.231519507
Djibouti,Djibouti,Calories,1983,0.234106208
Dominica,Dominica,Calories,1983,0.318131257
Dom. Rep.,Dominican Republic,Calories,1983,0.256609642
Ecuador,Ecuador,Calories,1983,0.21340388
Egypt,Egypt,Calories,1983,0.405549626
El Salvador,El Salvador,Calories,1983,0.40504451
Ethiopia,Ethiopia PDR,Calories,1983,0.147925436
Fiji,Fiji,Calories,1983,0.24963145
Finland,Finland,Calories,1983,0.257798705
France,France,Calories,1983,0.316420664
Frch. Polyn.,French Polynesia,Calories,1983,0.347249509
Gabon,Gabon,Calories,1983,0.202236719
Gambia,Gambia,Calories,1983,0.356029106
Germany,Germany,Calories,1983,0.229062924
Ghana,Ghana,Calories,1983,0.223721591
Greece,Greece,Calories,1983,0.378044211
Grenada,Grenada,Calories,1983,0.238725195
Guatemala,Guatemala,Calories,1983,0.551387461
Guinea,Guinea,Calories,1983,0.32990133
Guinea-Biss.,Guinea-Bissau,Calories,1983,0.465909091
Guyana,Guyana,Calories,1983,0.539904056
Haiti,Haiti,Calories,1983,0.148433205
Honduras,Honduras,Calories,1983,0.487179487
Hungary,Hungary,Calories,1983,0.459119497
Iceland,Iceland,Calories,1983,0.307181654
India,India,Calories,1983,0.334949103
Indonesia,Indonesia,Calories,1983,0.566907776
Iran,Iran (Islamic Republic of),Calories,1983,0.55350118
Ireland,Ireland,Calories,1983,0.359676695
Israel,Israel,Calories,1983,0.382240854
Italy,Italy,Calories,1983,0.406575782
Jamaica,Jamaica,Calories,1983,0.268156425
Japan,Japan,Calories,1983,0.339681134
Jordan,Jordan,Calories,1983,0.527665317
Kenya,Kenya,Calories,1983,0.484833165
Kiribati,Kiribati,Calories,1983,0.324772162
Kuwait,Kuwait,Calories,1983,0.264502165
Laos,Lao People's Democratic Republic,Calories,1983,0.77494577
Lebanon,Lebanon,Calories,1983,0.436314363
Lesotho,Lesotho,Calories,1983,0.39522673
Liberia,Liberia,Calories,1983,0.501300954
Libya,Libya,Calories,1983,0.46004481
Madagascar,Madagascar,Calories,1983,0.591051454
Malawi,Malawi,Calories,1983,0.702768334
Malaysia,Malaysia,Calories,1983,0.403418803
Maldives,Maldives,Calories,1983,0.309403438
Mali,Mali,Calories,1983,0.285203717
Malta,Malta,Calories,1983,0.452433143
Mauritania,Mauritania,Calories,1983,0.319261214
Mauritius,Mauritius,Calories,1983,0.298973482
Mexico,Mexico,Calories,1983,0.413897281
Mongolia,Mongolia,Calories,1983,0.71898055
Morocco,Morocco,Calories,1983,0.461862783
Mozambique,Mozambique,Calories,1983,0.444712991
Myanmar,Myanmar,Calories,1983,0.705749208
Namibia,Namibia,Calories,1983,0.186289901
Nepal,Nepal,Calories,1983,0.459677419
Netherlands,Netherlands,Calories,1983,0.269640142
New Caledon.,New Caledonia,Calories,1983,0.281553398
New Zealand,New Zealand,Calories,1983,0.329084589
Nicaragua,Nicaragua,Calories,1983,0.246501615
Niger,Niger,Calories,1983,0.509772847
Nigeria,Nigeria,Calories,1983,0.15879017
Norway,Norway,Calories,1983,0.328039702
Pakistan,Pakistan,Calories,1983,0.490449148
Panama,Panama,Calories,1983,0.28258547
Paraguay,Paraguay,Calories,1983,0.17935046
Peru,Peru,Calories,1983,0.211899791
Philippines,Philippines,Calories,1983,0.462891699
Poland,Poland,Calories,1983,0.315236427
Portugal,Portugal,Calories,1983,0.29491674
South Korea,Republic of Korea,Calories,1983,0.511350949
Romania,Romania,Calories,1983,0.380769231
Rwanda,Rwanda,Calories,1983,0.231014097
St. Kitts,Saint Kitts and Nevis,Calories,1983,0.285876347
Saint Lucia,Saint Lucia,Calories,1983,0.328866555
St. Vincent,Saint Vincent and the Grenadines,Calories,1983,0.293225959
Samoa,Samoa,Calories,1983,0.272550921
Sao Tome,Sao Tome and Principe,Calories,1983,0.25330513
Saudi Arabia,Saudi Arabia,Calories,1983,0.309016393
Senegal,Senegal,Calories,1983,0.311569851
Seychelles,Seychelles,Calories,1983,0.38277239
Sierra Leone,Sierra Leone,Calories,1983,0.489306208
Solomon Isl.,Solomon Islands,Calories,1983,0.274898374
South Africa,South Africa,Calories,1983,0.401148482
Spain,Spain,Calories,1983,0.303736264
Sri Lanka,Sri Lanka,Calories,1983,0.448951686
Sudan,Sudan (former),Calories,1983,0.415592388
Suriname,Suriname,Calories,1983,0.308464849
Swaziland,Swaziland,Calories,1983,0.27831094
Sweden,Sweden,Calories,1983,0.235789474
Switzerland,Switzerland,Calories,1983,0.274870344
Syria,Syrian Arab Republic,Calories,1983,0.494045332
Thailand,Thailand,Calories,1983,0.684468665
Timor-Leste,Timor-Leste,Calories,1983,0.373526259
Togo,Togo,Calories,1983,0.182016349
Trin. & Tob.,Trinidad and Tobago,Calories,1983,0.257352941
Tunisia,Tunisia,Calories,1983,0.57967754
Turkey,Turkey,Calories,1983,0.563352178
Uganda,Uganda,Calories,1983,0.214746544
Un. Arab Em.,United Arab Emirates,Calories,1983,0.349620893
UK,United Kingdom,Calories,1983,0.294967613
Tanzania,United Republic of Tanzania,Calories,1983,0.316860465
USA,United States of America,Calories,1983,0.224689165
Uruguay,Uruguay,Calories,1983,0.419550698
USSR,USSR,Calories,1983,0.405168986
Vanuatu,Vanuatu,Calories,1983,0.306310456
Venezuela,Venezuela (Bolivarian Republic of),Calories,1983,0.194009217
Vietnam,Viet Nam,Calories,1983,0.792513369
Yemen,Yemen,Calories,1983,0.364769648
Yugoslavia,Yugoslav SFR,Calories,1983,0.506108202
Zambia,Zambia,Calories,1983,0.652025378
Zimbabwe,Zimbabwe,Calories,1983,0.536757301
Albania,Albania,Calories,1984,0.533022862
Algeria,Algeria,Calories,1984,0.564679912
Angola,Angola,Calories,1984,0.27700831
Ant. & Barb.,Antigua and Barbuda,Calories,1984,0.297036527
Argentina,Argentina,Calories,1984,0.393285372
Australia,Australia,Calories,1984,0.324604743
Austria,Austria,Calories,1984,0.222691045
Bahamas,Bahamas,Calories,1984,0.207602339
Bangladesh,Bangladesh,Calories,1984,0.735717834
Barbados,Barbados,Calories,1984,0.267374517
Belg-Lux,Belgium-Luxembourg,Calories,1984,0.295586268
Belize,Belize,Calories,1984,0.227997637
Benin,Benin,Calories,1984,0.194832041
Bermuda,Bermuda,Calories,1984,0.276627966
Bolivia,Bolivia (Plurinational State of),Calories,1984,0.253325272
Botswana,Botswana,Calories,1984,0.311936937
Brazil,Brazil,Calories,1984,0.211727842
Brunei Dar.,Brunei Darussalam,Calories,1984,0.279872785
Bulgaria,Bulgaria,Calories,1984,0.47997113
Burkina Faso,Burkina Faso,Calories,1984,0.32938856
Burundi,Burundi,Calories,1984,0.247099768
Cambodia,Cambodia,Calories,1984,0.873410405
Cameroon,Cameroon,Calories,1984,0.162034609
Canada,Canada,Calories,1984,0.271253071
Cape Verde,Cape Verde,Calories,1984,0.389955687
C. Af. Rep,Central African Republic,Calories,1984,0.378393992
Chad,Chad,Calories,1984,0.258474576
Chile,Chile,Calories,1984,0.46969697
China,China,Calories,1984,0.397498883
Colombia,Colombia,Calories,1984,0.224873096
Comoros,Comoros,Calories,1984,0.465794769
Congo,Congo,Calories,1984,0.424859908
Costa Rica,Costa Rica,Calories,1984,0.274364896
Ivory Coast,C“te d'Ivoire,Calories,1984,0.20206659
Cuba,Cuba,Calories,1984,0.279950597
Cyprus,Cyprus,Calories,1984,0.322491984
Czech.,Czechoslovakia,Calories,1984,0.348867596
North Korea,Democratic People's Republic of Korea,Calories,1984,0.305268876
Denmark,Denmark,Calories,1984,0.215384615
Djibouti,Djibouti,Calories,1984,0.247199403
Dominica,Dominica,Calories,1984,0.291126103
Dom. Rep.,Dominican Republic,Calories,1984,0.244267198
Ecuador,Ecuador,Calories,1984,0.201840138
Egypt,Egypt,Calories,1984,0.407711532
El Salvador,El Salvador,Calories,1984,0.413247652
Ethiopia,Ethiopia PDR,Calories,1984,0.180945853
Fiji,Fiji,Calories,1984,0.257459095
Finland,Finland,Calories,1984,0.267361111
France,France,Calories,1984,0.320130475
Frch. Polyn.,French Polynesia,Calories,1984,0.326119036
Gabon,Gabon,Calories,1984,0.212903226
Gambia,Gambia,Calories,1984,0.391946993
Germany,Germany,Calories,1984,0.230458221
Ghana,Ghana,Calories,1984,0.228762136
Greece,Greece,Calories,1984,0.381778742
Grenada,Grenada,Calories,1984,0.215486194
Guatemala,Guatemala,Calories,1984,0.49972752
Guinea,Guinea,Calories,1984,0.300950806
Guinea-Biss.,Guinea-Bissau,Calories,1984,0.44375963
Guyana,Guyana,Calories,1984,0.568592854
Haiti,Haiti,Calories,1984,0.150285714
Honduras,Honduras,Calories,1984,0.487935657
Hungary,Hungary,Calories,1984,0.459252589
Iceland,Iceland,Calories,1984,0.322429907
India,India,Calories,1984,0.329451722
Indonesia,Indonesia,Calories,1984,0.568028738
Iran,Iran (Islamic Republic of),Calories,1984,0.512088783
Ireland,Ireland,Calories,1984,0.353440572
Israel,Israel,Calories,1984,0.371294852
Italy,Italy,Calories,1984,0.42676668
Jamaica,Jamaica,Calories,1984,0.255887681
Japan,Japan,Calories,1984,0.337183474
Jordan,Jordan,Calories,1984,0.503571429
Kenya,Kenya,Calories,1984,0.496670366
Kiribati,Kiribati,Calories,1984,0.345610278
Kuwait,Kuwait,Calories,1984,0.262543253
Laos,Lao People's Democratic Republic,Calories,1984,0.779614325
Lebanon,Lebanon,Calories,1984,0.427244582
Lesotho,Lesotho,Calories,1984,0.438191438
Liberia,Liberia,Calories,1984,0.556239016
Libya,Libya,Calories,1984,0.458079268
Madagascar,Madagascar,Calories,1984,0.567420814
Malawi,Malawi,Calories,1984,0.680200501
Malaysia,Malaysia,Calories,1984,0.388960205
Maldives,Maldives,Calories,1984,0.306059037
Mali,Mali,Calories,1984,0.290086494
Malta,Malta,Calories,1984,0.442238267
Mauritania,Mauritania,Calories,1984,0.340971086
Mauritius,Mauritius,Calories,1984,0.294465568
Mexico,Mexico,Calories,1984,0.421621622
Mongolia,Mongolia,Calories,1984,0.722373806
Morocco,Morocco,Calories,1984,0.489473684
Mozambique,Mozambique,Calories,1984,0.422157434
Myanmar,Myanmar,Calories,1984,0.702607159
Namibia,Namibia,Calories,1984,0.187632135
Nepal,Nepal,Calories,1984,0.479202279
Netherlands,Netherlands,Calories,1984,0.283009212
New Caledon.,New Caledonia,Calories,1984,0.314979001
New Zealand,New Zealand,Calories,1984,0.314868805
Nicaragua,Nicaragua,Calories,1984,0.264984227
Niger,Niger,Calories,1984,0.519597458
Nigeria,Nigeria,Calories,1984,0.189920098
Norway,Norway,Calories,1984,0.319423746
Pakistan,Pakistan,Calories,1984,0.49742268
Panama,Panama,Calories,1984,0.274312896
Paraguay,Paraguay,Calories,1984,0.187996032
Peru,Peru,Calories,1984,0.230677052
Philippines,Philippines,Calories,1984,0.498178032
Poland,Poland,Calories,1984,0.274270788
Portugal,Portugal,Calories,1984,0.300560586
South Korea,Republic of Korea,Calories,1984,0.5
Romania,Romania,Calories,1984,0.372515856
Rwanda,Rwanda,Calories,1984,0.216357584
St. Kitts,Saint Kitts and Nevis,Calories,1984,0.263932702
Saint Lucia,Saint Lucia,Calories,1984,0.33153929
St. Vincent,Saint Vincent and the Grenadines,Calories,1984,0.247600768
Samoa,Samoa,Calories,1984,0.279761905
Sao Tome,Sao Tome and Principe,Calories,1984,0.252317199
Saudi Arabia,Saudi Arabia,Calories,1984,0.301070473
Senegal,Senegal,Calories,1984,0.326818182
Seychelles,Seychelles,Calories,1984,0.412388393
Sierra Leone,Sierra Leone,Calories,1984,0.481889764
Solomon Isl.,Solomon Islands,Calories,1984,0.264914055
South Africa,South Africa,Calories,1984,0.414684167
Spain,Spain,Calories,1984,0.308900524
Sri Lanka,Sri Lanka,Calories,1984,0.423643054
Sudan,Sudan (former),Calories,1984,0.381977135
Suriname,Suriname,Calories,1984,0.350368125
Swaziland,Swaziland,Calories,1984,0.248509858
Sweden,Sweden,Calories,1984,0.243009659
Switzerland,Switzerland,Calories,1984,0.276997579
Syria,Syrian Arab Republic,Calories,1984,0.502506749
Thailand,Thailand,Calories,1984,0.653026906
Timor-Leste,Timor-Leste,Calories,1984,0.370566437
Togo,Togo,Calories,1984,0.199892819
Trin. & Tob.,Trinidad and Tobago,Calories,1984,0.279310345
Tunisia,Tunisia,Calories,1984,0.584711503
Turkey,Turkey,Calories,1984,0.523921833
Uganda,Uganda,Calories,1984,0.207509881
Un. Arab Em.,United Arab Emirates,Calories,1984,0.340582684
