CountryName,Abbrev,Measurement,Year,Similarity
Grenada,Grenada,Calories,2001,0.696879488
Guatemala,Guatemala,Calories,2001,0.586000802
Guinea,Guinea,Calories,2001,0.464187653
Guinea-Biss.,Guinea-Bissau,Calories,2001,0.456642062
Guyana,Guyana,Calories,2001,0.687834906
Haiti,Haiti,Calories,2001,0.678306366
Honduras,Honduras,Calories,2001,0.582617211
Hungary,Hungary,Calories,2001,0.647227518
Iceland,Iceland,Calories,2001,0.675287974
India,India,Calories,2001,0.702523203
Indonesia,Indonesia,Calories,2001,0.498551052
Iran,Iran (Islamic Republic of),Calories,2001,0.617251693
Ireland,Ireland,Calories,2001,0.663042465
Israel,Israel,Calories,2001,0.729211941
Italy,Italy,Calories,2001,0.638779324
Jamaica,Jamaica,Calories,2001,0.718866901
Japan,Japan,Calories,2001,0.691636193
Jordan,Jordan,Calories,2001,0.709096106
Kenya,Kenya,Calories,2001,0.538280179
Kiribati,Kiribati,Calories,2001,0.59016503
Kuwait,Kuwait,Calories,2001,0.785324083
Laos,Lao People's Democratic Republic,Calories,2001,0.391362299
Lebanon,Lebanon,Calories,2001,0.690350766
Lesotho,Lesotho,Calories,2001,0.475867014
Liberia,Liberia,Calories,2001,0.476144835
Libya,Libya,Calories,2001,0.671901878
Madagascar,Madagascar,Calories,2001,0.43198227
Malawi,Malawi,Calories,2001,0.394315852
Malaysia,Malaysia,Calories,2001,0.659552081
Maldives,Maldives,Calories,2001,0.70226612
Mali,Mali,Calories,2001,0.445429686
Malta,Malta,Calories,2001,0.669622545
Mauritania,Mauritania,Calories,2001,0.69218789
Mauritius,Mauritius,Calories,2001,0.761713293
Mexico,Mexico,Calories,2001,0.593470607
Mongolia,Mongolia,Calories,2001,0.580028226
Morocco,Morocco,Calories,2001,0.616891106
Mozambique,Mozambique,Calories,2001,0.392608054
Myanmar,Myanmar,Calories,2001,0.428230938
Namibia,Namibia,Calories,2001,0.572854025
Nepal,Nepal,Calories,2001,0.600058563
Netherlands,Netherlands,Calories,2001,0.668291191
New Caledon.,New Caledonia,Calories,2001,0.719300152
New Zealand,New Zealand,Calories,2001,0.693977608
Nicaragua,Nicaragua,Calories,2001,0.637404575
Niger,Niger,Calories,2001,0.293716636
Nigeria,Nigeria,Calories,2001,0.460584033
Norway,Norway,Calories,2001,0.663091877
Pakistan,Pakistan,Calories,2001,0.704120914
Panama,Panama,Calories,2001,0.709326959
Paraguay,Paraguay,Calories,2001,0.582232453
Peru,Peru,Calories,2001,0.735890724
Philippines,Philippines,Calories,2001,0.600593194
Poland,Poland,Calories,2001,0.606348591
Portugal,Portugal,Calories,2001,0.718879739
South Korea,Republic of Korea,Calories,2001,0.648385843
Romania,Romania,Calories,2001,0.632979122
Rwanda,Rwanda,Calories,2001,0.315760201
St. Kitts,Saint Kitts and Nevis,Calories,2001,0.735837221
Saint Lucia,Saint Lucia,Calories,2001,0.698169916
St. Vincent,Saint Vincent and the Grenadines,Calories,2001,0.753857169
Samoa,Samoa,Calories,2001,0.534216073
Sao Tome,Sao Tome and Principe,Calories,2001,0.573444152
Saudi Arabia,Saudi Arabia,Calories,2001,0.715815339
Senegal,Senegal,Calories,2001,0.556390423
Seychelles,Seychelles,Calories,2001,0.738850435
Sierra Leone,Sierra Leone,Calories,2001,0.445782841
Solomon Isl.,Solomon Islands,Calories,2001,0.393001702
South Africa,South Africa,Calories,2001,0.655898041
Spain,Spain,Calories,2001,0.650631641
Sri Lanka,Sri Lanka,Calories,2001,0.60474587
Sudan,Sudan (former),Calories,2001,0.424417278
Suriname,Suriname,Calories,2001,0.694410442
Swaziland,Swaziland,Calories,2001,0.613955263
Sweden,Sweden,Calories,2001,0.649128979
Switzerland,Switzerland,Calories,2001,0.69796909
Syria,Syrian Arab Republic,Calories,2001,0.62430302
Thailand,Thailand,Calories,2001,0.540390474
Timor-Leste,Timor-Leste,Calories,2001,0.442249565
Togo,Togo,Calories,2001,0.412552252
Trin. & Tob.,Trinidad and Tobago,Calories,2001,0.733474449
Tunisia,Tunisia,Calories,2001,0.560654247
Turkey,Turkey,Calories,2001,0.607038351
Uganda,Uganda,Calories,2001,0.342354114
Un. Arab Em.,United Arab Emirates,Calories,2001,0.742498977
UK,United Kingdom,Calories,2001,0.672719443
Tanzania,United Republic of Tanzania,Calories,2001,0.465142899
USA,United States of America,Calories,2001,0.657691652
Uruguay,Uruguay,Calories,2001,0.751974787
USSR,USSR,Calories,2001,0.627365348
Vanuatu,Vanuatu,Calories,2001,0.476211881
Venezuela,Venezuela (Bolivarian Republic of),Calories,2001,0.739505915
Vietnam,Viet Nam,Calories,2001,0.45423856
Yemen,Yemen,Calories,2001,0.663398779
Yugoslavia,Yugoslav SFR,Calories,2001,0.693516511
Zambia,Zambia,Calories,2001,0.399352463
Zimbabwe,Zimbabwe,Calories,2001,0.48898652
Albania,Albania,Calories,2002,0.618327182
Algeria,Algeria,Calories,2002,0.612927471
Angola,Angola,Calories,2002,0.479265567
Ant. & Barb.,Antigua and Barbuda,Calories,2002,0.66856116
Argentina,Argentina,Calories,2002,0.677972962
Australia,Australia,Calories,2002,0.711854305
Austria,Austria,Calories,2002,0.682603527
Bahamas,Bahamas,Calories,2002,0.711522827
Bangladesh,Bangladesh,Calories,2002,0.41852325
Barbados,Barbados,Calories,2002,0.772935289
Belg-Lux,Belgium-Luxembourg,Calories,2002,0.676377058
Belize,Belize,Calories,2002,0.77158379
Benin,Benin,Calories,2002,0.39315503
Bermuda,Bermuda,Calories,2002,0.613289145
Bolivia,Bolivia (Plurinational State of),Calories,2002,0.76095149
Botswana,Botswana,Calories,2002,0.609674764
Brazil,Brazil,Calories,2002,0.715463449
Brunei Dar.,Brunei Darussalam,Calories,2002,0.717550777
Bulgaria,Bulgaria,Calories,2002,0.65725104
Burkina Faso,Burkina Faso,Calories,2002,0.325876604
Burundi,Burundi,Calories,2002,0.296723426
Cambodia,Cambodia,Calories,2002,0.377848651
Cameroon,Cameroon,Calories,2002,0.517295571
Canada,Canada,Calories,2002,0.699088612
Cape Verde,Cape Verde,Calories,2002,0.72657609
C. Af. Rep,Central African Republic,Calories,2002,0.344008862
Chad,Chad,Calories,2002,0.31698864
Chile,Chile,Calories,2002,0.715121076
China,China,Calories,2002,0.656417235
Colombia,Colombia,Calories,2002,0.698796024
Comoros,Comoros,Calories,2002,0.41351081
Congo,Congo,Calories,2002,0.55775158
Costa Rica,Costa Rica,Calories,2002,0.694157196
Ivory Coast,C“te d'Ivoire,Calories,2002,0.474324511
Cuba,Cuba,Calories,2002,0.713291899
Cyprus,Cyprus,Calories,2002,0.714282119
Czech.,Czechoslovakia,Calories,2002,0.645194371
North Korea,Democratic People's Republic of Korea,Calories,2002,0.565232379
Denmark,Denmark,Calories,2002,0.657303054
Djibouti,Djibouti,Calories,2002,0.705115404
Dominica,Dominica,Calories,2002,0.685570777
Dom. Rep.,Dominican Republic,Calories,2002,0.691911875
Ecuador,Ecuador,Calories,2002,0.608525618
Egypt,Egypt,Calories,2002,0.716709932
El Salvador,El Salvador,Calories,2002,0.620842245
Ethiopia,Ethiopia PDR,Calories,2002,0.444507183
Fiji,Fiji,Calories,2002,0.711105299
Finland,Finland,Calories,2002,0.632008235
France,France,Calories,2002,0.699062088
Frch. Polyn.,French Polynesia,Calories,2002,0.70998241
Gabon,Gabon,Calories,2002,0.601865088
Gambia,Gambia,Calories,2002,0.567194615
Germany,Germany,Calories,2002,0.678145826
Ghana,Ghana,Calories,2002,0.387029162
Greece,Greece,Calories,2002,0.622003266
Grenada,Grenada,Calories,2002,0.693804569
Guatemala,Guatemala,Calories,2002,0.58790245
Guinea,Guinea,Calories,2002,0.458915243
Guinea-Biss.,Guinea-Bissau,Calories,2002,0.462695931
Guyana,Guyana,Calories,2002,0.694079521
Haiti,Haiti,Calories,2002,0.680435084
Honduras,Honduras,Calories,2002,0.571906264
Hungary,Hungary,Calories,2002,0.665246632
Iceland,Iceland,Calories,2002,0.675767098
India,India,Calories,2002,0.719650928
Indonesia,Indonesia,Calories,2002,0.521465642
Iran,Iran (Islamic Republic of),Calories,2002,0.641067803
Ireland,Ireland,Calories,2002,0.655866593
Israel,Israel,Calories,2002,0.717738272
Italy,Italy,Calories,2002,0.64269032
Jamaica,Jamaica,Calories,2002,0.717321768
Japan,Japan,Calories,2002,0.693852875
Jordan,Jordan,Calories,2002,0.715964961
Kenya,Kenya,Calories,2002,0.522352146
Kiribati,Kiribati,Calories,2002,0.57042963
Kuwait,Kuwait,Calories,2002,0.774169551
Laos,Lao People's Democratic Republic,Calories,2002,0.395194799
Lebanon,Lebanon,Calories,2002,0.690246794
Lesotho,Lesotho,Calories,2002,0.475093159
Liberia,Liberia,Calories,2002,0.471770549
Libya,Libya,Calories,2002,0.673104715
Madagascar,Madagascar,Calories,2002,0.418729271
Malawi,Malawi,Calories,2002,0.397454537
Malaysia,Malaysia,Calories,2002,0.683207536
Maldives,Maldives,Calories,2002,0.708891464
Mali,Mali,Calories,2002,0.441465182
Malta,Malta,Calories,2002,0.669608371
Mauritania,Mauritania,Calories,2002,0.666413527
Mauritius,Mauritius,Calories,2002,0.754178213
Mexico,Mexico,Calories,2002,0.590652235
Mongolia,Mongolia,Calories,2002,0.585874059
Morocco,Morocco,Calories,2002,0.625569721
Mozambique,Mozambique,Calories,2002,0.398404708
Myanmar,Myanmar,Calories,2002,0.426381657
Namibia,Namibia,Calories,2002,0.579524387
Nepal,Nepal,Calories,2002,0.604268877
Netherlands,Netherlands,Calories,2002,0.670071212
New Caledon.,New Caledonia,Calories,2002,0.715630394
New Zealand,New Zealand,Calories,2002,0.707788659
Nicaragua,Nicaragua,Calories,2002,0.645694377
Niger,Niger,Calories,2002,0.316408477
Nigeria,Nigeria,Calories,2002,0.462078382
Norway,Norway,Calories,2002,0.659435697
Pakistan,Pakistan,Calories,2002,0.703276146
Panama,Panama,Calories,2002,0.709676791
Paraguay,Paraguay,Calories,2002,0.579481064
Peru,Peru,Calories,2002,0.722356386
Philippines,Philippines,Calories,2002,0.579363454
Poland,Poland,Calories,2002,0.606750083
Portugal,Portugal,Calories,2002,0.715202181
South Korea,Republic of Korea,Calories,2002,0.661565594
Romania,Romania,Calories,2002,0.635966792
Rwanda,Rwanda,Calories,2002,0.301767693
St. Kitts,Saint Kitts and Nevis,Calories,2002,0.729661204
Saint Lucia,Saint Lucia,Calories,2002,0.695780022
St. Vincent,Saint Vincent and the Grenadines,Calories,2002,0.758543224
Samoa,Samoa,Calories,2002,0.54583003
Sao Tome,Sao Tome and Principe,Calories,2002,0.579012317
Saudi Arabia,Saudi Arabia,Calories,2002,0.712265928
Senegal,Senegal,Calories,2002,0.543903903
Seychelles,Seychelles,Calories,2002,0.748644031
Sierra Leone,Sierra Leone,Calories,2002,0.451399504
Solomon Isl.,Solomon Islands,Calories,2002,0.415620144
South Africa,South Africa,Calories,2002,0.648909981
Spain,Spain,Calories,2002,0.65436097
Sri Lanka,Sri Lanka,Calories,2002,0.613511104
Sudan,Sudan (former),Calories,2002,0.434351975
Suriname,Suriname,Calories,2002,0.690870275
Swaziland,Swaziland,Calories,2002,0.636848322
Sweden,Sweden,Calories,2002,0.666839609
Switzerland,Switzerland,Calories,2002,0.690215244
Syria,Syrian Arab Republic,Calories,2002,0.633307952
Thailand,Thailand,Calories,2002,0.542617423
Timor-Leste,Timor-Leste,Calories,2002,0.472158842
Togo,Togo,Calories,2002,0.437392771
Trin. & Tob.,Trinidad and Tobago,Calories,2002,0.743724131
Tunisia,Tunisia,Calories,2002,0.56977484
Turkey,Turkey,Calories,2002,0.611901657
Uganda,Uganda,Calories,2002,0.361861426
Un. Arab Em.,United Arab Emirates,Calories,2002,0.749359042
UK,United Kingdom,Calories,2002,0.672822717
Tanzania,United Republic of Tanzania,Calories,2002,0.469514999
USA,United States of America,Calories,2002,0.655328402
Uruguay,Uruguay,Calories,2002,0.768248861
USSR,USSR,Calories,2002,0.632454335
Vanuatu,Vanuatu,Calories,2002,0.492341815
Venezuela,Venezuela (Bolivarian Republic of),Calories,2002,0.715125877
Vietnam,Viet Nam,Calories,2002,0.456572642
Yemen,Yemen,Calories,2002,0.683012524
Yugoslavia,Yugoslav SFR,Calories,2002,0.69608603
Zambia,Zambia,Calories,2002,0.398910995
Zimbabwe,Zimbabwe,Calories,2002,0.486818035
Albania,Albania,Calories,2003,0.615730086
Algeria,Algeria,Calories,2003,0.593409239
Angola,Angola,Calories,2003,0.549595314
Ant. & Barb.,Antigua and Barbuda,Calories,2003,0.665144949
Argentina,Argentina,Calories,2003,0.678460815
Australia,Australia,Calories,2003,0.715413945
Austria,Austria,Calories,2003,0.678119124
Bahamas,Bahamas,Calories,2003,0.707775567
Bangladesh,Bangladesh,Calories,2003,0.415024623
Barbados,Barbados,Calories,2003,0.776430213
Belg-Lux,Belgium-Luxembourg,Calories,2003,0.671402323
Belize,Belize,Calories,2003,0.773585483
Benin,Benin,Calories,2003,0.396375524
Bermuda,Bermuda,Calories,2003,0.600354982
Bolivia,Bolivia (Plurinational State of),Calories,2003,0.7551407
Botswana,Botswana,Calories,2003,0.626356168
Brazil,Brazil,Calories,2003,0.724140976
Brunei Dar.,Brunei Darussalam,Calories,2003,0.721845794
Bulgaria,Bulgaria,Calories,2003,0.658926586
Burkina Faso,Burkina Faso,Calories,2003,0.299899644
Burundi,Burundi,Calories,2003,0.29943881
Cambodia,Cambodia,Calories,2003,0.393800307
Cameroon,Cameroon,Calories,2003,0.513122863
Canada,Canada,Calories,2003,0.688580943
Cape Verde,Cape Verde,Calories,2003,0.722944509
C. Af. Rep,Central African Republic,Calories,2003,0.355209982
Chad,Chad,Calories,2003,0.303441794
Chile,Chile,Calories,2003,0.730143119
China,China,Calories,2003,0.66048168
Colombia,Colombia,Calories,2003,0.702899334
Comoros,Comoros,Calories,2003,0.461847976
Congo,Congo,Calories,2003,0.555712359
Costa Rica,Costa Rica,Calories,2003,0.70983511
Ivory Coast,C“te d'Ivoire,Calories,2003,0.474016953
Cuba,Cuba,Calories,2003,0.708320463
Cyprus,Cyprus,Calories,2003,0.72393234
Czech.,Czechoslovakia,Calories,2003,0.657808392
North Korea,Democratic People's Republic of Korea,Calories,2003,0.56399294
Denmark,Denmark,Calories,2003,0.672426546
Djibouti,Djibouti,Calories,2003,0.718536691
Dominica,Dominica,Calories,2003,0.6725046
Dom. Rep.,Dominican Republic,Calories,2003,0.672784517
Ecuador,Ecuador,Calories,2003,0.624647889
Egypt,Egypt,Calories,2003,0.721624674
El Salvador,El Salvador,Calories,2003,0.614334702
Ethiopia,Ethiopia PDR,Calories,2003,0.453295407
Fiji,Fiji,Calories,2003,0.724734119
Finland,Finland,Calories,2003,0.62282609
France,France,Calories,2003,0.704604284
Frch. Polyn.,French Polynesia,Calories,2003,0.712504045
Gabon,Gabon,Calories,2003,0.611914583
Gambia,Gambia,Calories,2003,0.549072366
Germany,Germany,Calories,2003,0.682614917
Ghana,Ghana,Calories,2003,0.38963649
Greece,Greece,Calories,2003,0.618196593
Grenada,Grenada,Calories,2003,0.691676532
Guatemala,Guatemala,Calories,2003,0.601457401
Guinea,Guinea,Calories,2003,0.474654225
Guinea-Biss.,Guinea-Bissau,Calories,2003,0.465053833
Guyana,Guyana,Calories,2003,0.674016731
Haiti,Haiti,Calories,2003,0.65764731
Honduras,Honduras,Calories,2003,0.589816119
Hungary,Hungary,Calories,2003,0.666674256
Iceland,Iceland,Calories,2003,0.672900162
India,India,Calories,2003,0.724213895
Indonesia,Indonesia,Calories,2003,0.510667569
Iran,Iran (Islamic Republic of),Calories,2003,0.655579093
Ireland,Ireland,Calories,2003,0.668520442
Israel,Israel,Calories,2003,0.720931449
Italy,Italy,Calories,2003,0.643673083
Jamaica,Jamaica,Calories,2003,0.712585125
Japan,Japan,Calories,2003,0.692203942
Jordan,Jordan,Calories,2003,0.698348601
Kenya,Kenya,Calories,2003,0.530692758
Kiribati,Kiribati,Calories,2003,0.56985204
Kuwait,Kuwait,Calories,2003,0.77312967
Laos,Lao People's Democratic Republic,Calories,2003,0.394326601
Lebanon,Lebanon,Calories,2003,0.686886107
Lesotho,Lesotho,Calories,2003,0.475155547
Liberia,Liberia,Calories,2003,0.499218299
Libya,Libya,Calories,2003,0.673393816
Madagascar,Madagascar,Calories,2003,0.44791766
Malawi,Malawi,Calories,2003,0.403206145
Malaysia,Malaysia,Calories,2003,0.691335769
Maldives,Maldives,Calories,2003,0.708040842
Mali,Mali,Calories,2003,0.441033744
Malta,Malta,Calories,2003,0.668254217
Mauritania,Mauritania,Calories,2003,0.675850345
Mauritius,Mauritius,Calories,2003,0.759072941
Mexico,Mexico,Calories,2003,0.594761732
Mongolia,Mongolia,Calories,2003,0.596458794
Morocco,Morocco,Calories,2003,0.615662808
Mozambique,Mozambique,Calories,2003,0.41147956
Myanmar,Myanmar,Calories,2003,0.426415268
Namibia,Namibia,Calories,2003,0.583217151
Nepal,Nepal,Calories,2003,0.605450711
Netherlands,Netherlands,Calories,2003,0.677249257
New Caledon.,New Caledonia,Calories,2003,0.710253366
New Zealand,New Zealand,Calories,2003,0.712293853
Nicaragua,Nicaragua,Calories,2003,0.634572074
Niger,Niger,Calories,2003,0.310234454
Nigeria,Nigeria,Calories,2003,0.455126566
Norway,Norway,Calories,2003,0.661987083
Pakistan,Pakistan,Calories,2003,0.700691463
Panama,Panama,Calories,2003,0.724688501
Paraguay,Paraguay,Calories,2003,0.571787066
Peru,Peru,Calories,2003,0.71874787
Philippines,Philippines,Calories,2003,0.580541901
Poland,Poland,Calories,2003,0.608493655
Portugal,Portugal,Calories,2003,0.716797279
South Korea,Republic of Korea,Calories,2003,0.65784241
Romania,Romania,Calories,2003,0.644232055
Rwanda,Rwanda,Calories,2003,0.314136702
St. Kitts,Saint Kitts and Nevis,Calories,2003,0.729548182
Saint Lucia,Saint Lucia,Calories,2003,0.707646142
St. Vincent,Saint Vincent and the Grenadines,Calories,2003,0.753729389
Samoa,Samoa,Calories,2003,0.534884043
Sao Tome,Sao Tome and Principe,Calories,2003,0.592656468
Saudi Arabia,Saudi Arabia,Calories,2003,0.717243233
Senegal,Senegal,Calories,2003,0.550753113
Seychelles,Seychelles,Calories,2003,0.747163977
Sierra Leone,Sierra Leone,Calories,2003,0.455849072
Solomon Isl.,Solomon Islands,Calories,2003,0.411182544
South Africa,South Africa,Calories,2003,0.653197275
Spain,Spain,Calories,2003,0.649000529
Sri Lanka,Sri Lanka,Calories,2003,0.609908246
Sudan,Sudan (former),Calories,2003,0.431744586
Suriname,Suriname,Calories,2003,0.696024567
Swaziland,Swaziland,Calories,2003,0.664501306
Sweden,Sweden,Calories,2003,0.655193395
Switzerland,Switzerland,Calories,2003,0.692444844
Syria,Syrian Arab Republic,Calories,2003,0.631406703
Thailand,Thailand,Calories,2003,0.530739998
Timor-Leste,Timor-Leste,Calories,2003,0.45740057
Togo,Togo,Calories,2003,0.425601327
Trin. & Tob.,Trinidad and Tobago,Calories,2003,0.746662911
Tunisia,Tunisia,Calories,2003,0.580180182
Turkey,Turkey,Calories,2003,0.626387881
Uganda,Uganda,Calories,2003,0.374068304
Un. Arab Em.,United Arab Emirates,Calories,2003,0.762698587
UK,United Kingdom,Calories,2003,0.686587779
Tanzania,United Republic of Tanzania,Calories,2003,0.476323267
USA,United States of America,Calories,2003,0.65523344
Uruguay,Uruguay,Calories,2003,0.769113329
USSR,USSR,Calories,2003,0.633886653
Vanuatu,Vanuatu,Calories,2003,0.498108139
Venezuela,Venezuela (Bolivarian Republic of),Calories,2003,0.738707431
Vietnam,Viet Nam,Calories,2003,0.460538318
Yemen,Yemen,Calories,2003,0.692792938
Yugoslavia,Yugoslav SFR,Calories,2003,0.689284956
Zambia,Zambia,Calories,2003,0.41489001
Zimbabwe,Zimbabwe,Calories,2003,0.497146545
Albania,Albania,Calories,2004,0.617041995
Algeria,Algeria,Calories,2004,0.604460014
Angola,Angola,Calories,2004,0.547189953
Ant. & Barb.,Antigua and Barbuda,Calories,2004,0.6659192
Argentina,Argentina,Calories,2004,0.683270733
Australia,Australia,Calories,2004,0.692394341
Austria,Austria,Calories,2004,0.664270582
Bahamas,Bahamas,Calories,2004,0.6838633
Bangladesh,Bangladesh,Calories,2004,0.430408674
Barbados,Barbados,Calories,2004,0.774298259
Belg-Lux,Belgium-Luxembourg,Calories,2004,0.697497963
Belize,Belize,Calories,2004,0.75659475
